dataset,task_group,example_id,run_dir,synthetic_from_real,is_real_grouped,ambiguity_level,ambiguity_regime,posterior_strategy_requested,is_calibrated,method,baseline_method,method_family,is_conformal,sequence_length,symbol_topk_accuracy,grouped_topk_success,grouped_exact_success,grouped_token_accuracy,downstream_kind,downstream_exact_success,downstream_partial_success,symbol_topk_delta,grouped_topk_delta,grouped_exact_delta,grouped_token_delta,downstream_exact_delta,downstream_partial_delta,symbol_rescue,grouped_topk_rescue,grouped_exact_rescue,downstream_exact_rescue,downstream_partial_rescue,prediction_set_coverage,prediction_set_avg_size,prediction_set_singleton_rate,prediction_set_rescue_rate,mean_confusion_entropy,mean_confusion_set_size,real_downstream_bank_coverage,dataset_support_upper_bound,full_support_indicator
kuzushiji49,synthetic_process_family,test_seq_0005,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,synthetic_family,1.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.5833333333333335,0.4166666666666667,0.25,0.4056275715407687,2.5833333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0005,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.25,0.8333333333333334,0.16666666666666666,0.1274591357027561,1.25,,,
kuzushiji49,synthetic_process_family,test_seq_0006,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,synthetic_family,0.0,1.0,0.33333333333333337,0.0,0.0,-0.16666666666666663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,3.0,0.08333333333333333,0.25,0.6630859870437971,3.0,,,
kuzushiji49,synthetic_process_family,test_seq_0006,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.75,synthetic_family,1.0,1.0,-0.16666666666666663,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8333333333333334,1.75,0.4166666666666667,0.16666666666666666,0.40939990590025327,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0007,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.4166666666666667,synthetic_family,1.0,1.0,0.33333333333333337,0.0,0.0,-0.24999999999999994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.6666666666666665,0.25,0.25,0.6225884039375982,2.6666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0007,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.5833333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.75,0.4166666666666667,0.25,0.41610331952495344,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0008,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,synthetic_family,0.0,1.0,0.33333333333333337,0.0,0.0,-0.08333333333333326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0833333333333335,0.08333333333333333,0.3333333333333333,0.6745476238632069,3.0833333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0008,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.5833333333333334,synthetic_family,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.4166666666666667,0.3333333333333333,0.41919220501803195,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0009,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5833333333333335,0.3333333333333333,0.0,0.42668016947827025,2.5833333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0009,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.6666666666666666,0.0,0.18805261086201594,1.3333333333333333,,,
kuzushiji49,synthetic_process_family,test_seq_0010,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,synthetic_family,1.0,1.0,0.25,0.0,0.0,-0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,3.1666666666666665,0.08333333333333333,0.16666666666666666,0.7399342105448738,3.1666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0010,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.5,synthetic_family,1.0,1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.75,0.4166666666666667,0.08333333333333333,0.4158340659462218,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0011,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5833333333333334,synthetic_family,0.0,1.0,0.33333333333333337,0.0,0.0,-0.08333333333333326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,0.16666666666666666,0.3333333333333333,0.5643167524890355,2.6666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0011,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.6666666666666666,synthetic_family,0.0,1.0,-0.16666666666666663,0.0,0.0,0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5,0.5,0.16666666666666666,0.2837177988584914,1.5,,,
kuzushiji49,synthetic_process_family,test_seq_0012,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.75,synthetic_family,1.0,1.0,0.16666666666666663,0.0,0.0,-0.08333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.4166666666666667,0.16666666666666666,0.414449971999666,2.3333333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0012,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.75,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.4166666666666667,0.6666666666666666,0.08333333333333333,0.24417355658933007,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0013,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.25,0.0,0.0,0.16666666666666674,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.8333333333333335,0.16666666666666666,0.25,0.5750153988865526,2.8333333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0013,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.4166666666666667,0.5833333333333334,0.16666666666666666,0.26178807981069924,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0014,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,synthetic_family,1.0,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.5,0.25,0.16666666666666666,0.4965869088512631,2.5,,,
kuzushiji49,synthetic_process_family,test_seq_0014,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.6666666666666666,synthetic_family,1.0,1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.5833333333333333,0.5,0.16666666666666666,0.3214141988396684,1.5833333333333333,,,
kuzushiji49,synthetic_process_family,test_seq_0015,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.08333333333333337,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.25,0.4166666666666667,0.08333333333333333,0.32569029605593175,2.25,,,
kuzushiji49,synthetic_process_family,test_seq_0015,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,-0.08333333333333337,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.1666666666666667,0.8333333333333334,0.0,0.09382408490974371,1.1666666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0016,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.33333333333333337,0.0,0.0,0.16666666666666674,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,2.9166666666666665,0.08333333333333333,0.16666666666666666,0.7043882797056159,2.9166666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0016,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.9166666666666667,0.3333333333333333,0.16666666666666666,0.4715342301614169,1.9166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0017,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.16666666666666663,0.0,0.0,0.08333333333333326,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9166666666666666,2.5,0.25,0.08333333333333333,0.4366779498662476,2.5,,,
kuzushiji49,synthetic_process_family,test_seq_0017,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.4166666666666667,0.5833333333333334,0.08333333333333333,0.2229102650509727,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0018,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.5,synthetic_family,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9166666666666666,2.6666666666666665,0.08333333333333333,0.4166666666666667,0.5902786529453222,2.6666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0018,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.6666666666666666,0.0,0.0,0.5,synthetic_family,0.0,0.0,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,0.16666666666666666,0.4016026002934776,1.6666666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0019,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.16666666666666663,1.0,1.0,0.16666666666666663,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0833333333333335,0.3333333333333333,0.16666666666666666,0.653951632185599,3.0833333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0019,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,-1.0,-1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.6666666666666667,0.5,0.08333333333333333,0.38167460151527116,1.6666666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0020,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.08333333333333337,1.0,1.0,0.08333333333333337,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.6666666666666665,0.16666666666666666,0.08333333333333333,0.4718440184654223,2.6666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0020,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,-0.08333333333333337,-1.0,-1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.4166666666666667,0.6666666666666666,0.0,0.18379443271890994,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0021,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,0.8333333333333334,0.0,0.0,0.75,synthetic_family,1.0,1.0,0.25,0.0,0.0,0.16666666666666663,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.8333333333333334,2.5,0.25,0.25,0.5056152475449022,2.5,,,
kuzushiji49,synthetic_process_family,test_seq_0021,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.75,0.0,0.0,0.75,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.3333333333333333,0.6666666666666666,0.16666666666666666,0.21025049777858476,1.3333333333333333,,,
kuzushiji49,synthetic_process_family,test_seq_0022,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.25,0.0,0.0,0.08333333333333337,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.16666666666666666,0.25,0.6878199849406155,3.0,,,
kuzushiji49,synthetic_process_family,test_seq_0022,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.75,0.4166666666666667,0.16666666666666666,0.41930245745992023,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0023,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.25,1.0,0.0,0.16666666666666663,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0833333333333335,0.08333333333333333,0.25,0.6607659296023257,3.0833333333333335,,,
kuzushiji49,synthetic_process_family,test_seq_0023,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,0.5,0.25,0.3958890155177676,1.75,,,
kuzushiji49,synthetic_process_family,test_seq_0024,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.08333333333333337,1.0,1.0,0.08333333333333337,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.5,0.25,0.08333333333333333,0.4383258361068702,2.5,,,
kuzushiji49,synthetic_process_family,test_seq_0024,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,1.0,1.0,1.0,synthetic_family,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4166666666666667,0.75,0.08333333333333333,0.22206997809133042,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0025,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.25,0.0,0.0,0.08333333333333337,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,0.16666666666666666,0.25,0.5472871211507679,2.6666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0025,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.5,0.5833333333333334,0.16666666666666666,0.26112811986393314,1.5,,,
kuzushiji49,synthetic_process_family,test_seq_0026,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.6666666666666666,synthetic_family,1.0,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.1666666666666665,0.0,0.3333333333333333,0.7268178199463587,3.1666666666666665,,,
kuzushiji49,synthetic_process_family,test_seq_0026,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,1.0,0.0,0.0,0.6666666666666666,synthetic_family,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.4166666666666667,0.3333333333333333,0.5117435975042582,2.0,,,
kuzushiji49,synthetic_process_family,test_seq_0027,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.16666666666666663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.16666666666666666,0.16666666666666666,0.6786259135810934,3.0,,,
kuzushiji49,synthetic_process_family,test_seq_0027,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.8333333333333334,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.16666666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1.6666666666666667,0.4166666666666667,0.0,0.3815840733342868,1.6666666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0028,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.16666666666666663,1.0,0.0,0.08333333333333326,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.5,0.08333333333333333,0.16666666666666666,0.413872540815809,2.5,,,
kuzushiji49,synthetic_process_family,test_seq_0028,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,-1.0,0.0,-0.08333333333333326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.1666666666666667,0.8333333333333334,0.08333333333333333,0.09342262797101482,1.1666666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0029,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,0.16666666666666663,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.25,0.4166666666666667,0.16666666666666666,0.39607594894774817,2.25,,,
kuzushiji49,synthetic_process_family,test_seq_0029,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,conformal_beam,uncertainty_beam,conformal,1.0,12.0,0.9166666666666666,0.0,0.0,0.8333333333333334,synthetic_family,1.0,1.0,-0.08333333333333337,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,1.4166666666666667,0.6666666666666666,0.08333333333333333,0.24029903807014472,1.4166666666666667,,,
kuzushiji49,synthetic_process_family,test_seq_0030,outputs/runs/20260408T214621Z_sequence_kuzushiji_process_family_sequence_branch_calibrated_classifier,1.0,0.0,0.15,low,calibrated_classifier,1.0,uncertainty_beam,fixed_greedy,raw_uncertainty,0.0,12.0,1.0,1.0,0.0,0.9166666666666666,synthetic_family,1.0,1.0,0.25,1.0,0.0,0.16666666666666663,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5,0.3333333333333333,0.25,0.5769309902122103,2.5,,,
